DBHID	PlotName	PlotID	Family	Genus	SpeciesName	Mnemonic	Subspecies	SpeciesID	SubspeciesID	QuadratName	QuadratID	PX	PY	QX	QY	TreeID	Tag	StemID	StemNumber	StemTag	PrimaryStem	CensusID	PlotCensusNumber	DBH	HOM	ExactDate	Date	ListOfTSM	HighHOM	LargeStem	Status
137142	P19	117	Fabaceae-mimosoideae	Inga	cocleensis	ingaco	\N	529	\N	0204	852	40.50000	81.80000	0.50000	1.80000	421095	512721	421085	1		\N	215	4	257	1.30	2011-04-18	18735	\N	1	\N	alive
50290	P19	117	Fabaceae-mimosoideae	Inga	cocleensis	ingaco	\N	529	\N	0204	852	40.50000	81.80000	0.50000	1.80000	421095	512721	421085	1			254	5	259	1.30	2012-03-23	19075	\N	1	\N	alive
49796	P19	117	Fabaceae-mimosoideae	Inga	cocleensis	ingaco	\N	529	\N	0204	852	40.50000	81.80000	0.50000	1.80000	421095	512721	421085	1			267	6	263	1.30	2013-04-08	19456	\N	1	\N	alive
2415275	P19	117	Fabaceae-mimosoideae	Inga	cocleensis	ingaco	\N	529	\N	0204	852	40.50000	81.80000	0.50000	1.80000	421095	512721	421085	1		\N	280	7	265	1.30	2014-04-04	19817	\N	1	\N	alive
3070	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	44.50000	83.00000	4.50000	3.00000	421096	512722	421086	1		main	128	1	171	1.30	1997-01-12	13526	\N	1	\N	alive
3253	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	44.50000	83.00000	4.50000	3.00000	421096	512722	421086	1		main	177	2	175	1.30	2008-03-28	17619	\N	1	\N	alive
3136	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	44.50000	83.00000	4.50000	3.00000	421096	512722	421086	1		main	198	3	176	1.30	2010-04-05	18357	\N	1	\N	alive
137200	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	44.50000	83.00000	4.50000	3.00000	421096	512722	421086	1		\N	215	4	191	1.30	2011-04-18	18735	\N	1	\N	alive
50417	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	44.50000	83.00000	4.50000	3.00000	421096	512722	421086	1			254	5	\N	0.00	2012-03-23	19075	D;S	1	\N	dead
49922	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	44.50000	83.00000	4.50000	3.00000	421096	512722	421086	1			267	6	\N	0.00	2013-04-08	19456	D;S	1	\N	dead
3208	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	45.60000	83.70000	5.60000	3.70000	421097	512723	421087	1		main	128	1	215	1.30	1997-01-12	13526	\N	1	\N	alive
3391	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	45.60000	83.70000	5.60000	3.70000	421097	512723	421087	1		main	177	2	222	1.30	2008-03-28	17619	\N	1	\N	alive
3274	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	45.60000	83.70000	5.60000	3.70000	421097	512723	421087	1		main	198	3	225	1.30	2010-04-05	18357	\N	1	\N	alive
137258	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	45.60000	83.70000	5.60000	3.70000	421097	512723	421087	1		\N	215	4	227	1.30	2011-04-18	18735	\N	1	\N	alive
50544	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	45.60000	83.70000	5.60000	3.70000	421097	512723	421087	1			254	5	229	1.30	2012-03-23	19075	\N	1	\N	alive
50049	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	45.60000	83.70000	5.60000	3.70000	421097	512723	421087	1			267	6	232	1.30	2013-04-08	19456	\N	1	\N	alive
2415281	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	45.60000	83.70000	5.60000	3.70000	421097	512723	421087	1		\N	280	7	234	1.30	2014-04-04	19817	\N	1	\N	alive
3346	P19	117	Melastomataceae	Miconia	poeppigii	micopo	\N	646	\N	0204	852	41.80000	84.70000	1.80000	4.70000	421098	512724	421088	1		main	128	1	202	1.30	1997-01-12	13526	\N	1	\N	alive
3529	P19	117	Melastomataceae	Miconia	poeppigii	micopo	\N	646	\N	0204	852	41.80000	84.70000	1.80000	4.70000	421098	512724	421088	1		main	177	2	310	1.30	2008-03-28	17619	\N	1	\N	alive
3412	P19	117	Melastomataceae	Miconia	poeppigii	micopo	\N	646	\N	0204	852	41.80000	84.70000	1.80000	4.70000	421098	512724	421088	1		main	198	3	314	1.30	2010-04-05	18357	\N	1	\N	alive
137316	P19	117	Melastomataceae	Miconia	poeppigii	micopo	\N	646	\N	0204	852	41.80000	84.70000	1.80000	4.70000	421098	512724	421088	1		\N	215	4	314	1.30	2011-04-18	18735	\N	1	\N	alive
50671	P19	117	Melastomataceae	Miconia	poeppigii	micopo	\N	646	\N	0204	852	41.80000	84.70000	1.80000	4.70000	421098	512724	421088	1			254	5	316	1.30	2012-03-23	19075	\N	1	\N	alive
50176	P19	117	Melastomataceae	Miconia	poeppigii	micopo	\N	646	\N	0204	852	41.80000	84.70000	1.80000	4.70000	421098	512724	421088	1			267	6	321	1.30	2013-04-08	19456	\N	1	\N	alive
2415276	P19	117	Melastomataceae	Miconia	poeppigii	micopo	\N	646	\N	0204	852	41.80000	84.70000	1.80000	4.70000	421098	512724	421088	1		\N	280	7	322	1.30	2014-04-04	19817	\N	1	\N	alive
3484	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0204	852	41.80000	86.90000	1.80000	6.90000	421099	512725	421089	1		main	128	1	130	2.80	1997-01-12	13526	B	1	\N	alive
3667	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0204	852	41.80000	86.90000	1.80000	6.90000	421099	512725	421089	1		main	177	2	132	3.30	2008-03-28	17619	B;cylY	1	\N	alive
3550	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0204	852	41.80000	86.90000	1.80000	6.90000	421099	512725	421089	1		main	198	3	132	3.30	2010-04-06	18358	B	1	\N	alive
137374	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0204	852	41.80000	86.90000	1.80000	6.90000	421099	512725	421089	1		\N	215	4	\N	\N	2011-04-18	18735	D;S	1	\N	dead
50798	P19	117	Arecaceae	Socratea	exorrhiza	socrex	\N	1163	\N	0204	852	41.80000	86.90000	1.80000	6.90000	421099	512725	421089	1			254	5	\N	0.00	2012-03-23	19075	D;S	1	\N	dead
3622	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	43.60000	89.10000	3.60000	9.10000	421100	513401	421090	1		main	128	1	331	1.30	1997-01-12	13526	\N	1	\N	alive
3805	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	43.60000	89.10000	3.60000	9.10000	421100	513401	421090	1		main	177	2	360	1.30	2008-03-28	17619	\N	1	\N	alive
3688	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	43.60000	89.10000	3.60000	9.10000	421100	513401	421090	1		main	198	3	\N	\N	2010-04-05	18357	D;S	1	\N	dead
137432	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	43.60000	89.10000	3.60000	9.10000	421100	513401	421090	1		\N	215	4	\N	\N	2011-04-18	18735	D;C	1	\N	dead
3760	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	40.50000	90.90000	0.50000	10.90000	421101	513402	421091	1		main	128	1	165	1.30	1997-01-12	13526	\N	1	\N	alive
3943	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	40.50000	90.90000	0.50000	10.90000	421101	513402	421091	1		main	177	2	169	1.30	2008-03-28	17619	\N	1	\N	alive
3826	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	40.50000	90.90000	0.50000	10.90000	421101	513402	421091	1		main	198	3	\N	\N	2010-04-05	18357	D;S	1	\N	dead
137490	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	40.50000	90.90000	0.50000	10.90000	421101	513402	421091	1		\N	215	4	\N	\N	2011-04-18	18735	D;C	1	\N	dead
3898	P19	117	Vochysiaceae	Vochysia	ferruginea	vochfe	\N	1082	\N	0204	852	42.60000	91.60000	2.60000	11.60000	421102	513403	421092	1		main	128	1	185	1.30	1997-01-12	13526	\N	1	\N	alive
4081	P19	117	Vochysiaceae	Vochysia	ferruginea	vochfe	\N	1082	\N	0204	852	42.60000	91.60000	2.60000	11.60000	421102	513403	421092	1		main	177	2	345	1.30	2008-03-28	17619	\N	1	\N	alive
3964	P19	117	Vochysiaceae	Vochysia	ferruginea	vochfe	\N	1082	\N	0204	852	42.60000	91.60000	2.60000	11.60000	421102	513403	421092	1		main	198	3	352	1.30	2010-04-05	18357	\N	1	\N	alive
137548	P19	117	Vochysiaceae	Vochysia	ferruginea	vochfe	\N	1082	\N	0204	852	42.60000	91.60000	2.60000	11.60000	421102	513403	421092	1		\N	215	4	\N	\N	2011-04-18	18735	D;S	1	\N	dead
50925	P19	117	Vochysiaceae	Vochysia	ferruginea	vochfe	\N	1082	\N	0204	852	42.60000	91.60000	2.60000	11.60000	421102	513403	421092	1			254	5	\N	0.00	2012-03-23	19075	D;S	1	\N	dead
4036	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	43.50000	92.40000	3.50000	12.40000	421103	513404	421093	1	\N	main	128	1	157	1.30	1997-01-12	13526	\N	1	\N	alive
4219	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	43.50000	92.40000	3.50000	12.40000	421103	513404	421093	1	\N	main	177	2	\N	1.30	2008-03-28	17619	D;N	1	\N	dead
4102	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	43.50000	92.40000	3.50000	12.40000	421103	513404	421093	1	\N	main	198	3	\N	\N	2010-04-05	18357	D;N	1	\N	dead
4174	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0204	852	42.80000	92.50000	2.80000	12.50000	421104	513405	421094	1		main	128	1	115	1.30	1997-01-12	13526	\N	1	\N	alive
4357	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0204	852	42.80000	92.50000	2.80000	12.50000	421104	513405	421094	1		main	177	2	115	1.30	2008-03-28	17619	\N	1	\N	alive
4240	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0204	852	42.80000	92.50000	2.80000	12.50000	421104	513405	421094	1		main	198	3	115	1.30	2010-04-05	18357	\N	1	\N	alive
137605	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0204	852	42.80000	92.50000	2.80000	12.50000	421104	513405	421094	1		\N	215	4	115	1.30	2011-04-18	18735	\N	1	\N	alive
51052	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0204	852	42.80000	92.50000	2.80000	12.50000	421104	513405	421094	1			254	5	115	1.30	2012-03-23	19075	\N	1	\N	alive
50303	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0204	852	42.80000	92.50000	2.80000	12.50000	421104	513405	421094	1			267	6	115	1.30	2013-04-08	19456	\N	1	\N	alive
2415277	P19	117	Moraceae	Brosimum	guianense	brosgu	\N	110	\N	0204	852	42.80000	92.50000	2.80000	12.50000	421104	513405	421094	1		\N	280	7	116	1.30	2014-04-04	19817	\N	1	\N	alive
4312	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0204	852	44.80000	99.80000	4.80000	19.80000	421105	513406	421095	1		main	128	1	289	1.30	1997-01-12	13526	\N	1	\N	alive
4495	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0204	852	44.80000	99.80000	4.80000	19.80000	421105	513406	421095	1		main	177	2	313	1.30	2008-03-28	17619	\N	1	\N	alive
4378	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0204	852	44.80000	99.80000	4.80000	19.80000	421105	513406	421095	1		main	198	3	315	1.30	2010-04-05	18357	\N	1	\N	alive
137662	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0204	852	44.80000	99.80000	4.80000	19.80000	421105	513406	421095	1		\N	215	4	320	1.30	2011-04-18	18735	\N	1	\N	alive
51179	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0204	852	44.80000	99.80000	4.80000	19.80000	421105	513406	421095	1			254	5	321	1.30	2012-03-23	19075	\N	1	\N	alive
50430	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0204	852	44.80000	99.80000	4.80000	19.80000	421105	513406	421095	1			267	6	320	1.30	2013-04-08	19456	\N	1	\N	alive
2415278	P19	117	Anacardiaceae	Tapirira	guianensis	tapigu	\N	1000	\N	0204	852	44.80000	99.80000	4.80000	19.80000	421105	513406	421095	1		\N	280	7	321	1.30	2014-04-04	19817	\N	1	\N	alive
4450	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0204	852	48.50000	98.40000	8.50000	18.40000	421106	513407	421096	1		main	128	1	109	1.30	1997-01-12	13526	\N	1	\N	alive
4633	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0204	852	48.50000	98.40000	8.50000	18.40000	421106	513407	421096	1		main	177	2	107	1.30	2008-03-28	17619	\N	1	\N	alive
4516	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0204	852	48.50000	98.40000	8.50000	18.40000	421106	513407	421096	1		main	198	3	115	1.30	2010-04-05	18357	\N	1	\N	alive
137719	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0204	852	48.50000	98.40000	8.50000	18.40000	421106	513407	421096	1		\N	215	4	115	1.30	2011-04-18	18735	\N	1	\N	alive
51306	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0204	852	48.50000	98.40000	8.50000	18.40000	421106	513407	421096	1			254	5	115	1.30	2012-03-23	19075	\N	1	\N	alive
50557	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0204	852	48.50000	98.40000	8.50000	18.40000	421106	513407	421096	1			267	6	115	1.30	2013-04-08	19456	L	1	\N	alive
2415284	P19	117	Arecaceae	Oenocarpus	mapora	oenoma	\N	1145	\N	0204	852	48.50000	98.40000	8.50000	18.40000	421106	513407	421096	1		\N	280	7	\N	1.30	2014-04-04	19817	C;D	1	\N	dead
4588	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	47.80000	92.80000	7.80000	12.80000	421107	513408	421097	1		main	128	1	160	1.30	1997-01-12	13526	\N	1	\N	alive
4771	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	47.80000	92.80000	7.80000	12.80000	421107	513408	421097	1		main	177	2	164	1.30	2008-03-28	17619	\N	1	\N	alive
4654	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	47.80000	92.80000	7.80000	12.80000	421107	513408	421097	1		main	198	3	164	1.30	2010-04-05	18357	\N	1	\N	alive
137776	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	47.80000	92.80000	7.80000	12.80000	421107	513408	421097	1		\N	215	4	164	1.30	2011-04-18	18735	\N	1	\N	alive
51433	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	47.80000	92.80000	7.80000	12.80000	421107	513408	421097	1			254	5	165	1.30	2012-03-23	19075	\N	1	\N	alive
50684	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	47.80000	92.80000	7.80000	12.80000	421107	513408	421097	1			267	6	166	1.30	2013-04-08	19456	Q	1	\N	alive
2415283	P19	117	Apocynaceae	Aspidosperma	spruceanum	aspicr	\N	1112	\N	0204	852	47.80000	92.80000	7.80000	12.80000	421107	513408	421097	1		\N	280	7	167	1.30	2014-04-04	19817	\N	1	\N	alive
4726	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0204	852	50.40000	93.60000	10.40000	13.60000	421108	513409	421098	1		main	128	1	130	1.30	1997-01-12	13526	\N	1	\N	alive
4909	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0204	852	50.40000	93.60000	10.40000	13.60000	421108	513409	421098	1		main	177	2	158	1.30	2008-03-28	17619	\N	1	\N	alive
4792	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0204	852	50.40000	93.60000	10.40000	13.60000	421108	513409	421098	1		main	198	3	163	1.30	2010-04-05	18357	\N	1	\N	alive
137833	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0204	852	50.40000	93.60000	10.40000	13.60000	421108	513409	421098	1		\N	215	4	169	1.30	2011-04-18	18735	\N	1	\N	alive
51559	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0204	852	50.40000	93.60000	10.40000	13.60000	421108	513409	421098	1			254	5	171	1.30	2012-03-23	19075	\N	1	\N	alive
50811	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0204	852	50.40000	93.60000	10.40000	13.60000	421108	513409	421098	1			267	6	174	1.30	2013-04-08	19456	\N	1	\N	alive
2415289	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0204	852	50.40000	93.60000	10.40000	13.60000	421108	513409	421098	1		\N	280	7	176	1.30	2014-04-04	19817	\N	1	\N	alive
4864	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	53.70000	99.20000	13.70000	19.20000	421109	513410	421099	1		main	128	1	167	1.30	1997-01-12	13526	\N	1	\N	alive
5047	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	53.70000	99.20000	13.70000	19.20000	421109	513410	421099	1		main	177	2	175	1.30	2008-03-28	17619	\N	1	\N	alive
4930	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	53.70000	99.20000	13.70000	19.20000	421109	513410	421099	1		main	198	3	176	1.30	2010-04-05	18357	\N	1	\N	alive
137890	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	53.70000	99.20000	13.70000	19.20000	421109	513410	421099	1		\N	215	4	176	1.30	2011-04-18	18735	\N	1	\N	alive
51685	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	53.70000	99.20000	13.70000	19.20000	421109	513410	421099	1			254	5	176	1.30	2012-03-23	19075	\N	1	\N	alive
50938	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	53.70000	99.20000	13.70000	19.20000	421109	513410	421099	1			267	6	177	1.30	2013-04-08	19456	\N	1	\N	alive
2415291	P19	117	Moraceae	Perebea	xanthochyma	perexa	\N	755	\N	0204	852	53.70000	99.20000	13.70000	19.20000	421109	513410	421099	1		\N	280	7	178	1.30	2014-04-04	19817	\N	1	\N	alive
5002	P19	117	Fabaceae-mimosoideae	Inga	pezizifera	ingape	\N	516	\N	0204	852	58.40000	99.60000	18.40000	19.60000	421110	513411	421100	1	\N	main	128	1	195	1.30	1997-01-12	13526	\N	1	\N	alive
5185	P19	117	Fabaceae-mimosoideae	Inga	pezizifera	ingape	\N	516	\N	0204	852	58.40000	99.60000	18.40000	19.60000	421110	513411	421100	1	\N	main	177	2	\N	1.30	2008-03-28	17619	D;S	1	\N	dead
5068	P19	117	Fabaceae-mimosoideae	Inga	pezizifera	ingape	\N	516	\N	0204	852	58.40000	99.60000	18.40000	19.60000	421110	513411	421100	1	\N	main	198	3	\N	\N	2010-04-05	18357	D;C	1	\N	dead
5140	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	56.50000	91.60000	16.50000	11.60000	421111	513412	421101	1		main	128	1	545	1.30	1997-01-12	13526	\N	1	\N	alive
5322	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	56.50000	91.60000	16.50000	11.60000	421111	513412	421101	1		main	177	2	555	1.30	2008-03-28	17619	\N	1	\N	alive
5206	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	56.50000	91.60000	16.50000	11.60000	421111	513412	421101	1		main	198	3	561	1.30	2010-04-05	18357	\N	1	\N	alive
137946	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	56.50000	91.60000	16.50000	11.60000	421111	513412	421101	1		\N	215	4	561	1.30	2011-04-18	18735	\N	1	\N	alive
51811	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	56.50000	91.60000	16.50000	11.60000	421111	513412	421101	1			254	5	559	1.30	2012-03-23	19075	\N	1	\N	alive
51065	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	56.50000	91.60000	16.50000	11.60000	421111	513412	421101	1			267	6	\N	0.00	2013-04-08	19456	D;S	1	\N	dead
2415294	P19	117	Burseraceae	Trattinnickia	aspera	tratas	\N	1022	\N	0204	852	56.50000	91.60000	16.50000	11.60000	421111	513412	421101	1		\N	280	7	\N	1.30	2014-04-04	19817	S;D	1	\N	dead
5277	P19	117	Clusiaceae	Marila	laxiflora	mar1la	\N	610	\N	0204	852	55.50000	90.30000	15.50000	10.30000	421112	513413	421102	1	\N	main	128	1	185	1.30	1997-01-12	13526	M	1	\N	alive
5691	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	52.00000	86.90000	12.00000	6.90000	421113	513414	421103	1		main	128	1	112	1.30	1997-01-12	13526	\N	1	\N	alive
5598	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	52.00000	86.90000	12.00000	6.90000	421113	513414	421103	1		main	177	2	142	1.30	2008-03-28	17619	\N	1	\N	alive
5481	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	52.00000	86.90000	12.00000	6.90000	421113	513414	421103	1		main	198	3	147	1.30	2010-04-05	18357	\N	1	\N	alive
138058	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	52.00000	86.90000	12.00000	6.90000	421113	513414	421103	1		\N	215	4	151	1.30	2011-04-18	18735	\N	1	\N	alive
52063	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	52.00000	86.90000	12.00000	6.90000	421113	513414	421103	1			254	5	157	1.30	2012-03-23	19075	\N	1	\N	alive
51319	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	52.00000	86.90000	12.00000	6.90000	421113	513414	421103	1			267	6	161	1.30	2013-04-08	19456	\N	1	\N	alive
2415286	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	52.00000	86.90000	12.00000	6.90000	421113	513414	421103	1		\N	280	7	161	1.30	2014-04-04	19817	\N	1	\N	alive
5829	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	51.80000	86.40000	11.80000	6.40000	421114	513415	421104	1		main	128	1	246	1.30	1997-01-12	13526	\N	1	\N	alive
5736	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	51.80000	86.40000	11.80000	6.40000	421114	513415	421104	1		main	177	2	282	1.30	2008-03-28	17619	\N	1	\N	alive
5619	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	51.80000	86.40000	11.80000	6.40000	421114	513415	421104	1		main	198	3	275	1.30	2010-04-06	18358	B	0	\N	alive
5757	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	51.80000	86.40000	11.80000	6.40000	421114	513415	421104	1		main	198	3	265	2.00	2010-04-06	18358	B	1	\N	alive
138114	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	51.80000	86.40000	11.80000	6.40000	421114	513415	421104	1		\N	215	4	\N	\N	2011-04-18	18735	D;S	1	\N	dead
52189	P19	117	Urticaceae	Cecropia	insignis	cecrin	\N	177	\N	0204	852	51.80000	86.40000	11.80000	6.40000	421114	513415	421104	1			254	5	\N	0.00	2012-03-23	19075	D;C	1	\N	dead
5967	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	51.60000	85.20000	11.60000	5.20000	421115	513416	421105	1		main	128	1	180	1.30	1997-01-12	13526	\N	1	\N	alive
5874	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	51.60000	85.20000	11.60000	5.20000	421115	513416	421105	1		main	177	2	195	1.30	2008-03-28	17619	\N	1	\N	alive
5895	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	51.60000	85.20000	11.60000	5.20000	421115	513416	421105	1		main	198	3	198	1.30	2010-04-05	18357	\N	1	\N	alive
138170	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	51.60000	85.20000	11.60000	5.20000	421115	513416	421105	1		\N	215	4	200	1.30	2011-04-18	18735	\N	1	\N	alive
52315	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	51.60000	85.20000	11.60000	5.20000	421115	513416	421105	1			254	5	\N	0.00	2012-03-23	19075	D;C	1	\N	dead
51446	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	51.60000	85.20000	11.60000	5.20000	421115	513416	421105	1			267	6	219	1.30	2013-04-08	19456	\N	1	\N	alive
2415287	P19	117	Salicaceae	Laetia	procera	laetpr	\N	552	\N	0204	852	51.60000	85.20000	11.60000	5.20000	421115	513416	421105	1		\N	280	7	213	1.30	2014-04-04	19817	\N	1	\N	alive
6105	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0204	852	54.70000	85.50000	14.70000	5.50000	421116	513417	421106	1		main	128	1	121	1.30	1997-01-12	13526	\N	1	\N	alive
6012	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0204	852	54.70000	85.50000	14.70000	5.50000	421116	513417	421106	1		main	177	2	158	1.30	2008-03-28	17619	\N	1	\N	alive
6033	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0204	852	54.70000	85.50000	14.70000	5.50000	421116	513417	421106	1		main	198	3	157	1.30	2010-04-05	18357	\N	1	\N	alive
138226	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0204	852	54.70000	85.50000	14.70000	5.50000	421116	513417	421106	1		\N	215	4	158	1.30	2011-04-18	18735	\N	1	\N	alive
52441	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0204	852	54.70000	85.50000	14.70000	5.50000	421116	513417	421106	1			254	5	159	1.30	2012-03-23	19075	\N	1	\N	alive
51572	P19	117	Malvaceae	Apeiba	membranacea	apeime	\N	1111	\N	0204	852	54.70000	85.50000	14.70000	5.50000	421116	513417	421106	1			267	6	160	1.30	2013-04-08	19456	\N	1	\N	alive
